#SKILL
Dammsg       injury~
Wearoff      !injure!~
Teachers     655 655~
Alignment   -1001
Minlevel     31
End

#SKILL
Name         magnify senses~
Type         Spell
Flags        0
Target       2
Minpos       8
Mana         100
Rounds       3
Guild        6
Code         spell_smaug
Dammsg       ~
Wearoff      Your senses return to normal.~
Hitvict      Your senses increase to incredible proportions.~
Hitroom      $n seems to become more aware of $s surroundings.~
Teachers     (null) 4503 655 655~
Affect       'l*10' 26 '512' 0
Affect       'l*10' 18 '5' 0
Affect       'l*10' 19 '5' 0
Affect       'l*4' 26 'truesight' 0
Minlevel     31
End

#SKILL
Name         rage~
Type         Spell
Flags        0
Target       1
Mana         100
Rounds       12
Guild        6
Code         spell_smaug
Dammsg       ~
Hitchar      You feed hatred into $N's mind.~
Hitvict      You feel yourself loosing control.~
Hitroom      $n seems to be loosing control.~
Teachers     655 655~
Affect       'r*50' 18 '-10' 0
Affect       'r*50' 19 '30' 0
Alignment   -1001
Minlevel     31
End

#SKILL
Name         reduced injury~
Type         Spell
Flags        0
Target       3
Minpos       8
Mana         120
Rounds       6
Guild        6
Code         spell_smaug
Dammsg       ~
Wearoff      An invisible shield no long covers your body.~
Hitvict      An invisible shield covers your body.~
Hitroom      An invisible shield seems to cover $n's body.~
Teachers     (null) 4503 655 655~
Affect       'l*4' 26 '128' 0
Minlevel     31
End

#SKILL
Name         resist stun~
Type         Spell
Flags        0
Target       2
Mana         75
Rounds       12
Guild        6
Code         spell_smaug
Dammsg       ~
Wearoff      You feel your body slacken as you become more susceptible to stun.~
Hitchar      You increase $N's blood flow to make them less susceptible to unconciousness.~
Hitvict      Your body stiffens as you become resistant to unconciousness.~
Teachers     (null) 4503 655 655~
Affect       'l*15' 27 '2097152' 0
Minlevel     31
End

#SKILL
Name         sack life~
Type         Spell
Flags        0
Target       1
Minpos       7
Mana         75
Rounds       10
Guild        6
Code         spell_steal_life
Dammsg       ~
Hitchar      You drain $N's life restoring some of your own.~
Hitvict      Your life force seems to flow from your body.~
Hitroom      $n's body seems to glow with new found life.~
Teachers     655~
Alignment   -1001
Minlevel     31
End

#SKILL
Name         sanctuary~
Type         Spell
Flags        0
Code         spell_smaug
Dammsg       ~
Minlevel     0
End

#SKILL
Name         transfer force~
Type         Spell
Flags        0
Target       2
Minpos       8
Mana         200
Rounds       10
Guild        6
Code         spell_smaug
Dammsg       ~
Hitchar      You feel your force level diminishing.~
Hitvict      You feel your force level increasing.~
Teachers     (null) 4503~
Affect       '' 12 '200' 0
Alignment   1001
Minlevel     31
End

#SKILL
Name         truesight~
Type         Spell
Flags        0
Target       2
Minpos       8
Mana         8
Rounds       18
Guild        6
Code         spell_smaug
Dammsg       ~
Wearoff      You can no longer see the unseen~
Hitchar      You focus your senses and you can see the unseen~
Misschar     You are unable to see the unseen~
Teachers     4503 655~
Affect       'l*5' 26 '4194304' 0
Minlevel     31
End

#SKILL
Name         add_patrol~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_add_patrol
Dammsg       ~
Wearoff      !!~
Teachers     (null) 1137 1080 1955 1138~
Minlevel     31
End

#SKILL
Name         agilidad~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Notas que tus movimientos son menos ágiles.~
Hitchar      Tratas de moverte con agilidad.~
Misschar     Tratas de moverte con agilidad.~
Teachers     231~
Affect       'l*10' 2 '2+(l/33)' 0
Affect       'l*10' 40 '25' 0
Affect       'l*10' 18 '10' 0
Affect       'l*10' 19 '10' 0
Minlevel     27
End

#SKILL
Name         alerta~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Dejas de percibir las cosas ocultas que te rodean.~
Hitchar      Concentras tus esfuerzos en tratar de detectar cosas ocultas a tu alrededor.~
Misschar     No logras concentrarte.~
Teachers     231~
Affect       'l*5' 26 'detect hidden' 32
Minlevel     13
End

#SKILL
Name         ambidiestro~
Type         Skill
Flags        0
Minpos       8
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Dual Wield!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     16
End

#SKILL
Name         amordazar~
Type         Skill
Flags        0
Minpos       8
Rounds       6
Guild        3
Code         do_gag
Dammsg       ~
Teachers     231~
Minlevel     25
End

#SKILL
Name         apunyalar~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        8
Code         do_backstab
Dammsg       apuñalamiento~
Wearoff      !Backstab!~
Teachers     453 7509~
Minlevel     10
End

#SKILL
Name         asignarpiloto~
Type         Skill
Flags        0
Guild        7
Code         do_assignpilot
Dammsg       ~
Teachers     (null) 1080 1852~
Minlevel     23
End

#SKILL
Name         asir fuerte~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Grip!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     13
End

#SKILL
Name         ataquedoble~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        8
Code         do_dualstab
Dammsg       doble puñalada~
Wearoff      !Dualstab!~
Teachers     453 7509~
Minlevel     27
End

#SKILL
Name         ataques_precisos~
Type         Skill
Flags        0
Target       3
Guild        0
Code         spell_smaug
Dammsg       ~
Wearoff      El cansancio te impide concentrarte en dar más golpes precisos.~
Hitchar      Usas todo lo aprendido para golpear en los lugares precisos.~
Hitvict      You calm your sences becomming more aware of your surrounding area.~
Misschar     No consigues centrarte.~
Missvict     You fail to become more aware of your surroundings.~
Teachers     (null) 1080~
Affect       'l*10' 13 '100' 0
Affect       'l*10' 18 '10' 0
Minlevel     30
End

#SKILL
Name         auxiliar~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_aid
Dammsg       ~
Wearoff      !Aid!~
Teachers     10340 32006 1137 1080 1955 1138~
Minlevel     1
End

#SKILL
Name         bind~
Type         Skill
Flags        0
Rounds       6
Guild        3
Code         do_bind
Dammsg       ~
Teachers     231~
Minlevel     31
End

#SKILL
Name         bombardear~
Type         Skill
Flags        0
Guild        1
Code         do_bomb
Dammsg       ~
Teachers     (null) 1153 1080      1153 1953~
Minlevel     30
End

#SKILL
Name         buscar~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Guild        4
Code         do_search
Dammsg       ~
Wearoff      !Search!~
Teachers     32009 410 121 1080 257 32009 410 121 1080 257~
Minlevel     3
End

#SKILL
Name         cabezazo~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Guild        0
Code         do_bash
Dammsg       cabezazo~
Wearoff      !Bash!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     17
End

#SKILL
Name         cavar~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Guild        4
Code         do_dig
Dammsg       ~
Teachers     6805 6819 121 1080 257 6805 6819 121 1080 257 7818~
Minlevel     2
End

#SKILL
Name         cegar~
Type         Skill
Flags        0
Minpos       7
Rounds       10
Guild        0
Code         do_gouge
Dammsg       puñado de tierra~
Wearoff      !Gouge!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     18
End

#SKILL
Name         chandelle~
Type         Skill
Flags        0
Guild        1
Code         do_chandelle
Dammsg       ~
Minlevel     31
End

#SKILL
Name         combate espacial 1~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040 116 125 1153 1080 1153 1953~
Minlevel     5
End

#SKILL
Name         combate espacial 2~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040 1153  1080 1153 1953~
Minlevel     15
End

#SKILL
Name         combate espacial 3~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     32007 32008 32040 1153   1080 1153 1953~
Minlevel     25
End

#SKILL
Name         comprobarbichos~
Type         Skill
Flags        0
Minpos       8
Rounds       8
Guild        9
Code         do_scanbugs
Dammsg       ~
Wearoff      !Checkbugs!~
Teachers     1052~
Minlevel     27
End

#SKILL
Name         comprobarlocalizadores~
Type         Skill
Flags        0
Minpos       5
Guild        9
Code         do_checkbeacons
Dammsg       ~
Wearoff      !done!~
Teachers     1052~
Minlevel     27
End

#SKILL
Name         comunicadores~
Type         Skill
Flags        0
Guild        7
Code         spell_null
Dammsg       ~
Teachers     124 124 1080 1852~
Minlevel     9
End

#SKILL
Name         concentrar fuerzas~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Tus fuerzas disminuyen.~
Hitchar      una mente fuerce conduce a un cuerpo fuerte. Reúnes tus fuerzas.~
Misschar     No consigues concentrarte lo suficiente.~
Teachers     231~
Affect       'l*10' 1 '2+(l/33)' 0
Minlevel     3
End

#SKILL
Name         danyo incrementado~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Enhanced Damage!~
Teachers     32012 32011 412 907 1111 1080 1111~
Minlevel     15
End

#SKILL
Name         danyo_mejorado~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        0
Code         spell_smaug
Dammsg       You focus on your opponents weak points increasing your damage.~
Wearoff      Tus golpes ya no son tan fuertes~
Hitchar      Te centras en golpear con toda tu fuerza bruta.~
Hitvict      You focus on your opponents weak points increasing your damage.~
Misschar     Te centras en golpear con toda tu fuerza bruta.~
Missvict     You fail to focus on your opponents weak points.~
Teachers     32050 1080~
Affect       'l*10' 19 '10' 0
Minlevel     25
End

#SKILL
Name         derribar~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Guild        3
Code         do_bashdoor
Dammsg       bashdoor~
Wearoff      !Bash Door!~
Teachers     231~
Minlevel     7
End

#SKILL
Name         desactivarnave~
Type         Skill
Flags        0
Guild        7
Code         do_disableship
Dammsg       ~
Teachers     (null) 1080 1852~
Minlevel     30
End

#SKILL
Name         desarmar~
Type         Skill
Flags        0
Minpos       7
Rounds       24
Guild        0
Code         do_disarm
Dammsg       ~
Wearoff      !Disarm!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     14
End

#SKILL
Name         desinstalarmodulo~
Type         Skill
Flags        0
Guild        9
Code         do_removemodule
Dammsg       ~
Teachers     1052~
Minlevel     18
End

#SKILL
Name         discursito~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_smalltalk
Dammsg       ~
Wearoff      !!~
Teachers     10104 1137 1080 1955 1138~
Minlevel     5
End

#SKILL
Name         disfrazarse~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_disguise
Dammsg       ~
Wearoff      !disguise!~
Teachers     32009 121 1080 257 32009 121 1080 257 7818~
Minlevel     21
End

#SKILL
Name         disimular~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       1
Guild        4
Code         spell_smaug
Dammsg       ~
Wearoff      Dejas de moverte silenciosamente.~
Hitvict      Intentas moverte silenciosamente.~
Misschar     Intentas moverte silenciosamente.~
Teachers     32009 410 1080 257 32009 410 1080 257 32009 410 1080 257 7818~
Affect       'l*23' 26 'sneak' 32768
Minlevel     15
End

#SKILL
Name         disparar~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_snipe
Dammsg       ~
Wearoff      !snipe!~
Teachers     32012 32011 412 907 16 116 1111   1080 1111~
Minlevel     15
End

#SKILL
Name         dominate~
Type         Skill
Flags        524288
Target       1
Minpos       8
Rounds       12
Guild        5
Code         spell_charm_person
Dammsg       ~
Teachers     32011 1137 1080 1955 1138~
Minlevel     31
End

#SKILL
Name         elite_guard~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_elite_guard
Dammsg       ~
Wearoff      !!~
Teachers     (null) 1137 1080 1955 1138~
Minlevel     31
End

#SKILL
Name         emboscar~
Type         Skill
Flags        0
Minpos       8
Guild        8
Code         do_ambush
Dammsg       ataque traicionero~
Teachers     453 7509~
Minlevel     30
End

#SKILL
Name         encarcelar~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_jail
Dammsg       ~
Wearoff      !!~
Teachers     408 1137 1080 1955 1138~
Minlevel     1
End

#SKILL
Name         enganyar~
Type         Skill
Flags        0
Minpos       8
Rounds       8
Guild        8
Code         do_deception
Dammsg       ~
Wearoff      !deception!~
Teachers     (null) 1080 453 1080 7509~
Minlevel     20
End

#SKILL
Name         envenenar arma~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Guild        8
Code         do_poison_weapon
Dammsg       poisonous concoction~
Wearoff      !Poison Weapon!~
Teachers     453 7509~
Minlevel     25
End

#SKILL
Name         esconderse~
Type         Skill
Flags        0
Target       3
Minpos       5
Rounds       12
Guild        8
Code         do_concealment
Dammsg       ~
Wearoff      Dejas de esconderte.~
Hitvict      Tratas de esconderte.~
Misschar     Tratas de esconderte.~
Teachers     453 7509~
Affect       'l*23' 26 'hide' 65536
Minlevel     15
End

#SKILL
Name         espiar~
Type         Skill
Flags        0
Guild        7
Code         do_tellsnoop
Dammsg       ~
Teachers     124 124 1080 1852~
Minlevel     15
End

#SKILL
Name         esquivar~
Type         Skill
Flags        0
Minpos       7
Guild        0
Code         spell_null
Dammsg       ~
Wearoff      !Dodge!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     20
End

#SKILL
Name         fabricararmadura~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makearmor
Dammsg       ~
Wearoff      !done!~
Teachers     1097~
Minlevel     30
End

#SKILL
Name         fabricarbicho~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makebug
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     26
End

#SKILL
Name         fabricararmalaser~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeblaster
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     28
End

#SKILL
Name         fabricarbomba~
Type         Skill
Flags        0
Guild        2
Code         do_makeshipbomb
Dammsg       ~
Teachers     294~
Minlevel     30
End

#SKILL
Name         fabricarcomunicador~
Type         Skill
Flags        0
Guild        7
Code         do_makecommsystem
Dammsg       ~
Teachers     124 124 1080 1852~
Minlevel     1
End

#SKILL
Name         fabricarcontenedor~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makecontainer
Dammsg       ~
Wearoff      !done!~
Teachers     1097 127~
Minlevel     1
End

#SKILL
Name         fabricardatapad~
Type         Skill
Flags        0
Guild        7
Code         do_makedatapad
Dammsg       ~
Teachers     124 124 1080 1852~
Minlevel     5
End

#SKILL
Name         fabricarenlacedecomunicaciones~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makecomlink
Dammsg       ~
Wearoff      !done!~
Teachers     1097 127~
Minlevel     3
End

#SKILL
Name         fabricarescudo~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeshield
Dammsg       ~
Wearoff      !done!~
Teachers     1097~
Minlevel     25
End

#SKILL
Name         fabricargafas~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makegoggles
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     21
End

#SKILL
Name         fabricargranada~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makegrenade
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     18
End

#SKILL
Name         fabricarhoja~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makeblade
Dammsg       ~
Wearoff      !done!~
Teachers     1097~
Minlevel     8
End

#SKILL
Name         fabricarjoya~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makejewelry
Dammsg       ~
Wearoff      !done!~
Teachers     1097~
Minlevel     18
End

#SKILL
Name         fabricarlinterna~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makelight
Dammsg       ~
Wearoff      !done!~
Teachers     32010 206 128 1080 1097 127~
Minlevel     5
End

#SKILL
Name         fabricarlocalizador~
Type         Skill
Flags        0
Minpos       5
Guild        9
Code         do_makebeacon
Dammsg       ~
Wearoff      !done!~
Teachers     1052 1052~
Minlevel     21
End

#SKILL
Name         fabricarmina~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makelandmine
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     23
End

#SKILL
Name         fabricarmodulo~
Type         Skill
Flags        0
Guild        9
Code         do_makemodule
Dammsg       ~
Teachers     1052~
Minlevel     10
End

#SKILL
Name         fabricarpica~
Type         Skill
Flags        0
Minpos       5
Rounds       8
Guild        2
Code         do_makepike
Dammsg       ~
Wearoff      !done!~
Teachers     1097~
Minlevel     24
End

#SKILL
Name         fisgar~
Type         Skill
Flags        0
Minpos       8
Guild        4
Code         spell_null
Dammsg       ~
Wearoff      !Peek!~
Teachers     32009 410 1080 257 32009 410 1080 257 7818~
Minlevel     20
End

#SKILL
Name         forzar~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_pick
Dammsg       ~
Wearoff      !Pick!~
Teachers     32009 121 1080 257 32009 121 1080 257 7818~
Minlevel     10
End

#SKILL
Name         forzar naves~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        4
Code         do_pickshiplock
Dammsg       ~
Wearoff      !Pickshiplock!~
Teachers     32009 1080 257 32009 1080 257 7818~
Minlevel     23
End

#SKILL
Name         fuerza interior~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Guild        3
Code         spell_smaug
Dammsg       ~
Wearoff      Tu fuerza interior disminuye.~
Hitchar      Te sientes más fuerte.~
Misschar     No consigues reunir tus fuerzas.~
Teachers     231~
Affect       'l*10' 13 'l*10' 0
Affect       'l*10' 5 '1+(l/50)' 0
Minlevel     30
End

#SKILL
Name         furia~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       4
Guild        0
Code         do_berserk
Dammsg       ~
Wearoff      ???~
Teachers     32012 32011 412 1111 1080~
Minlevel     30
End

#SKILL
Name         gemcutting~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_gemcutting
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     31
End

#SKILL
Name         golpe_multiple~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_hitall
Dammsg       golpe múltiple~
Wearoff      !HitAll!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     17
End

#SKILL
Name         grandiscurso~
Type         Skill
Flags        0
Minpos       8
Rounds       18
Guild        5
Code         do_mass_propeganda
Dammsg       ~
Wearoff      !!~
Teachers     (null) 1137 1080 1955 1138~
Minlevel     30
End

#SKILL
Name         hackearbanco~
Type         Skill
Flags        0
Guild        7
Code         do_slicebank
Dammsg       ~
Teachers     (null) 1080 1852~
Minlevel     30
End

#SKILL
Name         indagar~
Type         Skill
Flags        0
Guild        7
Code         do_inquire
Dammsg       ~
Teachers     (null) 1080 1852~
Minlevel     8
End

#SKILL
Name         informes~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        5
Code         do_gatherclans
Dammsg       ~
Wearoff      !!~
Teachers     (null) 1137 1080 1955 1138~
Minlevel     18
End

#SKILL
Name         instalarmodulo~
Type         Skill
Flags        0
Guild        9
Code         do_installmodule
Dammsg       ~
Teachers     1052~
Minlevel     15
End

#SKILL
Name         lanzar~
Type         Skill
Flags        0
Minpos       6
Rounds       12
Guild        0
Code         do_throw
Dammsg       ~
Wearoff      !throw!~
Teachers     32012 32011 412 907 16 116 1111   1080 1111~
Minlevel     5
End

#SKILL
Name         makebinders~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makebinders
Dammsg       ~
Wearoff      !done!~
Teachers     1097 294~
Minlevel     31
End

#SKILL
Name         makeduallightsaber~
Type         Skill
Flags        0
Guild        6
Code         do_makeduallightsaber
Dammsg       ~
Teachers     655 655~
Alignment   -1001
Minlevel     31
End

#SKILL
Name         makejetpack~
Type         Skill
Flags        0
Guild        9
Code         do_makejetpack
Dammsg       ~
Wearoff      !done!~
Teachers     1097~
Minlevel     31
End

#SKILL
Name         makelightsaber~
Type         Skill
Flags        0
Minpos       5
Guild        6
Code         do_makelightsaber
Dammsg       ~
Wearoff      !done!~
Teachers     50 605 4503 655~
Minlevel     31
End

#SKILL
Name         makemissile~
Type         Skill
Flags        0
Minpos       5
Guild        2
Code         do_makemissile
Dammsg       ~
Wearoff      !done!~
Teachers     294~
Minlevel     31
End

#SKILL
Name         mantenimiento~
Type         Skill
Flags        0
Minpos       8
Rounds       8
Guild        9
Code         do_shipmaintenance
Dammsg       ~
Wearoff      !shipmaintenance!~
Teachers     1052~
Minlevel     1
End

#SKILL
Name         meditate~
Type         Skill
Flags        146800640
Target       3
Minpos       5
Rounds       25
Guild        6
Code         spell_smaug
Dammsg       ~
Hitvict      You meditate peacefully tuning yourself to the Force.~
Missvict     You spend several minutes in deep concentrationbut fail to find the Force.~
Teachers     50 605 902 4503 655 655~
Affect       '' 12 'l*2' 0
Minlevel     31
End

#SKILL
Name         minar~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Guild        0
Code         do_mine
Dammsg       ~
Wearoff      !mine!~
Teachers     32012 32011 412 1111 1080 1111~
Minlevel     18
End

#SKILL
Name         montar~
Type         Skill
Flags        0
Minpos       8
Rounds       10
Guild        0
Code         do_mount
Dammsg       ~
Wearoff      !Search!~
Teachers     412 907 16 116 1111 1080 1111~
Minlevel     7
End

#SKILL
Name         navegacion~
Type         Skill
Flags        0
Minpos       5
Guild        1
Code         spell_null
Dammsg       ~
Wearoff      !done!~
Teachers     10340 32007 32008 32040 116 125 1080 1153 1953 150~
Minlevel     1
End

#SKILL
Name         naves capitales~
Type         Skill
Flags        0
