#COMMAND
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        admin~
Code        do_i105
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        addchange~
Code        do_addchange
Position    0
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        ahelp~
Code        do_ahelp
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        abordar~
Code        do_board
Position    8
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        arrastrar~
Code        do_drag
Position    8
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        alistarse~
Code        do_enlist
Position    5
Level       0
Log         1
Ooc         0
End

#COMMAND
Name        ayuda~
Code        do_help
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        aterrizar~
Code        do_land
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        asesina~
Code        do_murde
Position    7
Level       5
Log         0
Ooc         0
End

#COMMAND
Name        asesinar~
Code        do_murder
Position    7
Level       5
Log         0
Ooc         0
End

#COMMAND
Name        abrir~
Code        do_open
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        abrirhangar~
Code        do_openbay
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        abrirescotilla~
Code        do_openhatch
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        alquilar~
Code        do_rent
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        ajustardesintegrador~
Code        do_setblaster
Position    5
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        ajustarinfrared~
Code        do_setinfrared
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        apagar~
Code        do_tamp
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        bateria~
Code        do_ammo
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        beep~
Code        do_beep
Position    5
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        bombardear~
Code        do_bomb
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        bs~
Code        do_backstab
Position    8
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        balzhur~
Code        do_balzhur
Position    6
Level       35
Log         1
Ooc         0
End

#COMMAND
Name        bamfin~
Code        do_bamfin
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        bamfout~
Code        do_bamfout
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        ban~
Code        do_ban
Position    0
Level       35
Log         1
Ooc         0
End

#COMMAND
Name        bestow~
Code        do_bestow
Position    0
Level       35
Log         1
Ooc         0
End

#COMMAND
Name        bio~
Code        do_bio
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        bodybag~
Code        do_bodybag
Position    0
Level       32
Log         1
Ooc         0
End

#COMMAND
Name        buzones~
Code        do_boards
Position    0
Level       33
Log         0
Ooc         0
End

#COMMAND
Name        bset~
Code        do_bset
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        bstat~
Code        do_bstat
Position    0
Level       33
Log         0
Ooc         0
End

#COMMAND
Name        bug~
Code        do_bug
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        bestowarea~
Code        do_bestowarea
Position    0
Level       32
Log         1
Ooc         0
End

#COMMAND
Name        banco~
Code        do_bank
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        bet~
Code        do_bet
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        backup~
Code        do_backup
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        buymobship~
Code        do_buymobship
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        buzz~
Code        do_buzz
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        beber~
Code        do_drink
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        bloquear~
Code        do_lock
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        buscado~
Code        do_outlaw
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        blandir~
Code        do_wear
Position    6
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        comprar~
Code        do_buy
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        comprarnave~
Code        do_ordership
Position    5
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        comprarcasa~
Code        do_buyhome
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        comprartropas~
Code        do_buytroops
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        comprartropasclan~
Code        do_buytroops
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        calcular~
Code        do_calculate
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        capturar~
Code        do_capture
Position    5
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        contramedida~
Code        do_chaff
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cargarmunicion~
Code        do_ammo
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        clancharlar~
Code        do_clantalk
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cerrar~
Code        do_close
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cerrarhangar~
Code        do_openbay
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cerrarescotilla~
Code        do_closehatch
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        considerar~
Code        do_consider
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        canales~
Code        do_channels
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        charlar~
Code        do_chat
Position    5
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        checkvnums~
Code        do_check_vnums
Position    0
Level       32
Log         0
Ooc         0
End

#COMMAND
Name        clanes~
Code        do_clans
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        clancomprarnave~
Code        do_orderclanship
Position    5
Level       0
Log         1
Ooc         0
End

#COMMAND
Name        cedit~
Code        do_cedit
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        comparar~
Code        do_compare
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        comandos~
Code        do_commands
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        comment~
Code        do_comment
Position    5
Level       32
Log         0
Ooc         0
End

#COMMAND
Name        configurar~
Code        do_config
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        curso~
Code        do_trajectory
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        creditos~
Code        do_credits
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cset~
Code        do_cset
Position    0
Level       35
Log         1
Ooc         0
End

#COMMAND
Name        cmdtable~
Code        do_cmdtable
Position    0
Level       32
Log         0
Ooc         0
End

#COMMAND
Name        clonar~
Code        do_clone
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        copyover~
Code        do_copyover
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        cleanroom~
Code        do_cleanroom
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        chaos~
Code        do_chaos
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        comprobarguerras~
Code        do_checkwar
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        claninformacion~
Code        do_clanstat
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        clanvendernave~
Code        do_clansalvage
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        clandarnave~
Code        do_clangiveship
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        cortar~
Code        do_cut
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        contratar~
Code        do_contract
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        cambios~
Code        do_changes
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        chedit~
Code        do_chedit
Position    0
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        color~
Code        do_color
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        crash~
Code        do_crash
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        compress~
Code        do_compress
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        conducir~
Code        do_drive
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cavar~
Code        do_dig
Position    8
Level       3
Log         0
Ooc         0
End

#COMMAND
Name        comer~
Code        do_eat
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        coger~
Code        do_get
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        cargarlanzador~
Code        do_load
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        cargar_cargo~
Code        do_load_cargo
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        cantar~
Code        do_music
Position    4
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        cancelarcontrato~
Code        do_remcontract
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        contar~
Code        do_tell
Position    5
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        correr~
Code        do_accelerate
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        chillar~
Code        do_yell
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        desafiar~
Code        do_challenge
Position    8
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        donar~
Code        do_clan_donate
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        dejar~
Code        do_drop
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        degradar~
Code        do_demote
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        deny~
Code        do_deny
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        descripcion~
Code        do_description
Position    0
Level       0
Log         1
Ooc         0
End

#COMMAND
Name        destro~
Code        do_destro
Position    8
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        destroy~
Code        do_destroy
Position    8
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        disconnect~
Code        do_disconnect
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        dmesg~
Code        do_dmesg
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        desmontar~
Code        do_dismount
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        declinar~
Code        do_decline
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        divorce~
Code        do_divorce
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        dejartropas~
Code        do_droptroops
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        describir~
Code        do_describe
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        desactivargranada~
Code        do_disarmgrenade
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        doas~
Code        do_doas
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        dar~
Code        do_give
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        darnave~
Code        do_giveship
Position    0
Level       1
Log         1
Ooc         0
End

#COMMAND
Name        dinero~
Code        do_gold
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        despegar~
Code        do_launch
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        descansar~
Code        do_rest
Position    4
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        dimitir~
Code        do_resign
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        decir~
Code        do_say
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        dormir~
Code        do_sleep
Position    4
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        deshacerse~
Code        do_salvage
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        desbloquear~
Code        do_unlock
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        desamordazar~
Code        do_ungag
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        descargar~
Code        do_unload
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        desenlazar~
Code        do_unlink
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        descargar_cargo~
Code        do_unload_cargo
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        despertar~
Code        do_wake
Position    4
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        declarar~
Code        do_war
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        desvestir~
Code        do_remove
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        este~
Code        do_east
Position    8
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        evaluar~
Code        do_appraise
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        enterrar~
Code        do_bury
Position    8
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        emote~
Code        do_emote
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        emocion~
Code        do_emote
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        examinar~
Code        do_examine
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        equipo~
Code        do_equipment
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        entrar~
Code        do_enter
Position    8
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        echo~
Code        do_echo
Position    0
Level       32
Log         1
Ooc         0
End

#COMMAND
Name        email~
Code        do_email
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        exempt~
Code        do_exempt
Position    0
Level       36
Log         0
Ooc         0
End

#COMMAND
Name        enlazar~
Code        do_link
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        expulsar~
Code        do_outcast
Position    8
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        escudos~
Code        do_autorecharge
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        estado~
Code        do_status
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        espaciocharlar~
Code        do_spacetalk
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        empujar~
Code        do_shove
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        entrenar~
Code        do_train
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        ensenyar~
Code        do_teach
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        encender~
Code        do_light
Position    6
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        finsimulador~
Code        do_endsimulator
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        fuego~
Code        do_fire
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        feel~
Code        do_cast
Position    4
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        fixchar~
Code        do_fixchar
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        foldarea~
Code        do_foldarea
Position    0
Level       32
Log         1
Ooc         0
End

#COMMAND
Name        for~
Code        do_for
Position    0
Level       33
Log         0
Ooc         0
End

#COMMAND
Name        force~
Code        do_force
Position    0
Level       32
Log         1
Ooc         0
End

#COMMAND
Name        forceclose~
Code        do_forceclose
Position    0
Level       31
Log         1
Ooc         0
End

#COMMAND
Name        freeze~
Code        do_freeze
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        fquit~
Code        do_fquit
Position    0
Level       31
Log         1
Ooc         0
End

#COMMAND
Name        fakeslay~
Code        do_fslay
Position    0
Level       34
Log         1
Ooc         0
End

#COMMAND
Name        fau~
Code        do_pluogus
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        finger~
Code        do_whois
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        fslay~
Code        do_fslay
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        ficha~
Code        do_score
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        fumar~
Code        do_smoke
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        fhstat~
Code        do_fhstat
Position    0
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        fstat~
Code        do_fstat
Position    0
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        fset~
Code        do_fset
Position    0
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        fhset~
Code        do_fhset
Position    0
Level       35
Log         0
Ooc         0
End

#COMMAND
Name        gcontar~
Code        do_gtell
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        grupo~
Code        do_group
Position    4
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        gremiocharlar~
Code        do_guildtalk
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        goto~
Code        do_goto
Position    0
Level       32
Log         0
Ooc         0
End

#COMMAND
Name        gremios~
Code        do_guilds
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        giveslugs~
Code        do_giveslug
Position    0
Level       31
Log         1
Ooc         0
End

#COMMAND
Name        genmarket~
Code        do_generate_market
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        gritar~
Code        do_shout
Position    5
Level       3
Log         0
Ooc         0
End

#COMMAND
Name        guerracharlar~
Code        do_wartalk
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        guardar~
Code        do_remove
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        huir~
Code        do_flee
Position    7
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        hiperespacio~
Code        do_hyperspace
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        hedit~
Code        do_hedit
Position    0
Level       34
Log         1
Ooc         0
End

#COMMAND
Name        hell~
Code        do_hell
Position    0
Level       33
Log         4
Ooc         0
End

#COMMAND
Name        hlist~
Code        do_hlist
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        holylight~
Code        do_holylight
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        homepage~
Code        do_homepage
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        hset~
Code        do_hset
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        holonet~
Code        do_holonet
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        hacerespecia~
Code        do_makespice
Position    5
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        hablar~
Code        do_speak
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        hora~
Code        do_time
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        habilidades~
Code        do_slist
Position    4
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        inventario~
Code        do_inventory
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        ide~
Code        do_ide
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        idea~
Code        do_idea
Position    0
Level       0
Log         1
Ooc         0
End

#COMMAND
Name        info~
Code        do_info
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        installarea~
Code        do_installarea
Position    0
Level       35
Log         1
Ooc         0
End

#COMMAND
Name        instazone~
Code        do_instazone
Position    0
Level       32
Log         3
Ooc         0
End

#COMMAND
Name        invis~
Code        do_invis
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        instaroom~
Code        do_instaroom
Position    0
Level       32
Log         3
Ooc         0
End

#COMMAND
Name        immtalk~
Code        do_immtalk
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        idealog~
Code        do_idealog
Position    0
Level       33
Log         0
Ooc         0
End

#COMMAND
Name        invitar~
Code        do_invite
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        importes~
Code        do_imports
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        idiomas~
Code        do_languages
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        inmortales~
Code        do_wizlist
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        keypad~
Code        do_keypad
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        llamar~
Code        do_hail
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        llenar~
Code        do_fill
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        listar~
Code        do_list
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        last~
Code        do_last
Position    0
Level       31
Log         0
Ooc         0
End

#COMMAND
Name        litterbug~
Code        do_litterbug
Position    0
Level       31
Log         1
Ooc         0
End

#COMMAND
Name        log~
Code        do_log
Position    0
Level       35
Log         1
Ooc         0
End

#COMMAND
Name        loadup~
Code        do_loadup
Position    0
Level       36
Log         1
Ooc         0
End

#COMMAND
Name        levantarse~
Code        do_stand
Position    4
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        listarnaves~
Code        do_shiplist
Position    0
Level       1
Log         0
Ooc         0
End

#COMMAND
Name        liberar~
Code        do_unbind
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        municion~
Code        do_ammo
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        matar~
Code        do_kill
Position    7
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mirar~
Code        do_look
Position    5
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        makestarsystem~
Code        do_makestarsystem
Position    0
Level       33
Log         1
Ooc         0
End

#COMMAND
Name        mpecho~
Code        do_mpecho
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpechoat~
Code        do_mpechoat
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mea~
Code        do_mpechoat
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpat~
Code        do_mpat
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpforce~
Code        do_mpforce
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpechoaround~
Code        do_mpechoaround
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mer~
Code        do_mpechoaround
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpasound~
Code        do_mpasound
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpoload~
Code        do_mpoload
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpjunk~
Code        do_mpjunk
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpgoto~
Code        do_mpgoto
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpdamage~
Code        do_mp_damage
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpdeposit~
Code        do_mp_deposit
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mprestore~
Code        do_mp_restore
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpkill~
Code        do_mpkill
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mptransfer~
Code        do_mptransfer
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpmload~
Code        do_mpmload
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpnothing~
Code        do_mpnothing
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mppurge~
Code        do_mppurge
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpinvis~
Code        do_mpinvis
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpadvance~
Code        do_mpadvance
Position    0
Level       0
Log         1
Ooc         0
End

#COMMAND
Name        mpapply~
Code        do_mpapply
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpapplyb~
Code        do_mpapplyb
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mppkset~
Code        do_mppkset
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpclosepassage~
Code        do_mp_close_passage
Position    0
Level       0
Log         0
Ooc         0
End

#COMMAND
Name        mpopenpassage~
Code        do_mp_open_passage
Position    0
Level       0
Log         0
Ooc         0
End

